ref_code,base_y,base_x,offsets
W7W/CH-082,17861,-31373,-5:0 -4:1 -4:2 -4:3 -3:0 -3:1 -2:0 0:0 1:4 2:4 3:4
W7W/CH-083,17827,-31355,0:0
W7W/CH-084,17652,-31467,-1:-1 0:0
W7W/CH-085,17945,-31424,0:0
W7W/CH-086,17959,-31463,-1:0 0:-1 0:0 1:1 2:1
W7W/CH-087,17833,-31417,0:0
W7W/CH-088,17593,-31446,0:-1 0:0
W7W/CH-089,17878,-31461,0:0
W7W/CH-090,17795,-31444,0:0
W7W/CH-091,17790,-31440,-4:0 -2:0 0:0
W7W/CH-092,17883,-31395,0:-2 0:-1 0:0 5:1
W7W/CH-093,17821,-31351,0:0 1:-1
W7W/CH-094,17937,-31420,0:0 1:0 2:0
W7W/CH-095,17772,-31478,0:0
W7W/CH-096,17976,-31421,0:0
W7W/CH-097,17783,-31436,0:0 2:-4
W7W/CH-098,17595,-31478,0:-1 0:0 0:1
W7W/CH-099,17643,-31488,0:-4 0:0
W7W/CH-100,17937,-31516,0:0
W7W/CH-101,17804,-31393,-1:-1 0:-1 0:0 0:1 1:-5 2:-4
W7W/CH-102,17903,-31402,0:0
W7W/CH-103,17615,-31519,0:0 1:-1
W7W/CH-104,17939,-31441,-2:1 0:0
W7W/CH-105,17894,-31397,-4:2 -3:3 -2:2 -1:0 -1:1 0:0
W7W/CH-106,17903,-31459,-1:0 0:0
W7W/CH-107,17780,-31537,0:-1 0:0 0:1
W7W/CH-108,17836,-31433,-2:1 -1:0 0:0
W7W/CH-109,17927,-31448,-1:0 0:-5 0:-4 0:-3 0:-1 0:0 1:-5
W7W/CH-110,17949,-31484,-1:0 0:-1 0:0 1:-2 2:-3 2:-2 3:-3 4:-3
W7W/CH-111,17764,-31508,0:0
W7W/CH-112,17875,-31500,0:0
W7W/CH-113,17829,-31362,-3:4 -2:5 0:-2 0:-1 0:0
W7W/CH-114,17677,-31491,-4:-2 -4:-1 0:0 2:1 3:1 3:2
W7W/CH-115,17788,-31387,0:0 1:0
W7W/CH-116,17805,-31426,-1:0 0:0 1:2 1:3 1:4 2:3 2:4
W7W/CH-117,17897,-31407,-4:1 -1:1 0:0 0:1
W7W/CH-118,17840,-31442,-1:3 0:0
W7W/CH-119,17650,-31490,-1:1 0:0 2:-4 2:3 3:-3
W7W/CH-120,17564,-31453,-1:0 0:0 0:1 2:4
W7W/CH-121,17599,-31449,-3:-3 -3:1 -3:2 -2:-4 -2:-3 -2:0 -2:1 -2:2 -1:-3 -1:1 -1:2 -1:3 0:0 0:2
W7W/CH-122,17778,-31517,0:-2 0:0
W7W/CH-123,17799,-31389,-2:0 -2:1 -2:2 -2:3 -2:4 -1:0 0:0
W7W/CH-124,17758,-31519,0:0
W7W/CH-125,17806,-31445,-2:2 0:0 1:-1 1:0
W7W/CH-126,17929,-31434,-1:-5 0:-5 0:-4 0:0 1:-4
W7W/CH-127,17774,-31493,0:0
W7W/CH-128,17937,-31506,0:0
W7W/CH-129,17916,-31505,0:0
W7W/CH-130,17890,-31467,-4:-3 -3:-3 -3:-2 -2:-3 0:-3 0:0 1:-3 2:-4
W7W/CH-131,17917,-31494,-4:-1 0:0 1:2
W7W/CH-132,17739,-31342,0:0 1:-1
W7W/CH-133,17915,-31511,0:0
W7W/CH-134,17602,-31507,0:0
W7W/CH-135,17948,-31420,-4:-3 -4:-2 -3:-3 -3:-2 -3:-1 0:0 0:1
W7W/CH-136,17855,-31430,0:-2 0:-1 0:0 1:-1 1:4
W7W/CH-137,17943,-31519,-3:-2 -2:-3 -2:-2 -1:-2 0:-5 0:-3 0:-1 0:0 1:0
W7W/CH-138,17938,-31508,0:0
W7W/CH-139,17894,-31464,-1:0 0:0 0:1 1:1
W7W/CH-140,17757,-31367,-2:2 -1:0 -1:1 -1:2 0:-1 0:0 1:3
W7W/CH-141,17816,-31358,-1:-1 -1:1 -1:2 0:0 0:1
W7W/CH-142,17810,-31460,-2:1 0:0 3:2 4:2 4:3
W7W/CH-143,17930,-31514,-2:-5 -2:-4 -2:-2 -1:-3 0:-5 0:0
W7W/CH-144,17919,-31503,-4:-2 0:-1 0:0
W7W/CH-145,17799,-31457,0:0
W7W/CH-146,17709,-31499,-1:0 0:0
W7W/CH-147,17626,-31450,-3:2 -2:2 -1:2 0:0 0:1 0:2 2:-1 2:0
W7W/CH-148,17617,-31509,-1:0 0:0 1:-1
W7W/CH-149,17735,-31387,-1:-1 -1:0 -1:1 0:-1 0:0 1:-1 2:-1
W7W/CH-150,17939,-31460,-3:0 -2:0 0:0
W7W/CH-151,17937,-31513,0:-2 0:0
W7W/CH-152,17924,-31484,0:0
W7W/CH-153,17755,-31469,0:0 0:1 1:0
W7W/CH-154,17761,-31472,-1:0 0:0 0:1
W7W/CH-155,17734,-31383,-1:2 0:0
W7W/CH-156,17703,-31504,-1:0 0:0 1:2
W7W/CH-157,17763,-31412,-2:-4 -1:-2 -1:-1 0:-5 0:0 1:0 3:4
W7W/CH-158,17660,-31512,-1:-2 -1:-1 0:0 1:0
W7W/CH-159,17621,-31501,-1:-1 0:-1 0:0 1:-1
W7W/CH-160,17760,-31409,-1:-1 -1:0 0:-1 0:0
W7W/CH-161,17630,-31531,0:0 0:1
W7W/CH-162,17680,-31513,0:0
W7W/CH-163,17768,-31471,-2:-3 -1:-4 -1:-1 0:-5 0:-4 0:0 1:-5 1:-4
W7W/CH-164,17657,-31472,-1:0 0:0 1:1
W7W/CH-165,17776,-31428,-4:2 -2:1 -1:-3 -1:0 0:-2 0:-1 0:0 1:0
W7W/CH-166,17651,-31539,0:0
W7W/CH-167,17737,-31402,-1:0 -1:1 0:0 0:1 1:0
W7W/CH-168,17727,-31373,-1:0 0:-1 0:0 1:-3 1:-2 2:-5 2:-4 2:-3
W7W/CH-169,17794,-31522,-1:1 0:0 3:0 4:0 4:1 4:2
W7W/CH-170,17767,-31427,-5:-1 -4:1 -3:0 -3:1 -3:2 -2:-1 -2:0 -2:1 -1:-2 -1:-1 -1:0 -1:1 0:-3 0:0 4:1 4:2
W7W/CH-171,17755,-31526,-4:-1 -2:-1 -1:-1 0:-1 0:0 0:1
W7W/CH-243,17819,-31458,0:0 4:-2
W7W/CH-244,17839,-31472,0:0 3:-2 4:-3 4:-2
W7W/CH-246,17957,-31445,0:0 0:1
W7W/CH-247,17916,-31505,0:-1
W7W/CH-248,17923,-31491,-5:0 0:0
W7W/CH-249,17628,-31534,-4:0 -3:-2 -2:-2 0:0
W7W/CW-001,17616,-31557,0:-1 0:0
W7W/CW-002,17595,-31586,0:0
W7W/CW-003,17582,-31497,-1:-1 0:0
W7W/CW-004,17617,-31566,0:0 1:-2 1:-1
W7W/CW-005,17590,-31589,0:0 3:2
W7W/CW-006,17601,-31581,0:0
W7W/CW-007,17623,-31556,0:0
W7W/CW-008,17564,-31460,-1:0 0:0
W7W/CW-009,17607,-31570,0:0
W7W/CW-010,17574,-31511,-1:0 0:0
W7W/CW-011,17622,-31535,0:0 0:1 1:0 2:0
W7W/CW-012,17599,-31510,0:0
W7W/CW-013,17559,-31470,0:0 1:1 3:2
W7W/CW-014,17594,-31509,-2:-3 -1:0 0:-1 0:0
W7W/CW-015,17583,-31592,0:0 1:-1 4:2
W7W/CW-016,17565,-31483,0:0 2:0
W7W/CW-017,17512,-31365,-3:2 -3:3 -2:2 -1:1 -1:2 0:-1 0:0 0:1 0:2 1:-1 1:0 1:2
W7W/CW-018,17605,-31521,-2:3 0:-2 0:-1 0:0
W7W/CW-019,17564,-31487,0:0 1:-1 2:4
W7W/CW-020,17570,-31503,0:0
W7W/CW-021,17614,-31531,0:0
W7W/CW-022,17613,-31546,0:-5 0:0
W7W/CW-023,17572,-31581,0:0
W7W/CW-024,17580,-31527,0:0 1:0 2:0
W7W/CW-025,17610,-31560,-2:4 -1:4 0:0 0:3 0:4 0:5 1:4 2:4 3:1 3:2 3:3 3:4 4:1 5:0 5:1
W7W/FR-001,18037,-30851,-2:1 -1:0 0:-1 0:0 1:0 2:1 3:1
W7W/FR-002,17993,-30855,-2:0 -1:0 0:-1 0:0
W7W/FR-003,18030,-30850,-1:0 -1:1 0:0 0:1 1:0 1:1
W7W/FR-004,18023,-30851,-3:-3 -3:-2 -2:-2 -2:-1 -1:-1 0:-1 0:0 0:1 1:0 1:1
W7W/FR-005,17998,-30854,-4:-2 -3:-2 0:-1 0:0 1:-1
W7W/FR-006,17984,-30860,0:-1 0:0 1:-1 1:0
W7W/FR-007,17967,-30848,-2:-1 -2:0 -1:-1 -1:0 -1:1 0:-1 0:0 1:-1
W7W/FR-008,18007,-30855,-1:0 0:-1 0:0 1:-1 2:-4 2:-3 2:-2
W7W/FR-009,18046,-30851,-1:1 0:-1 0:0 0:1 1:-1 1:0 3:0 4:-1 5:-1 5:0
W7W/FR-010,18028,-30834,-1:-1 -1:2 -1:3 0:-1 0:0 0:1 1:-5 1:-4 1:0 1:1 2:-5 2:-4
W7W/FR-011,17984,-30870,-1:0 -1:1 -1:2 0:0 0:1
W7W/KG-001,17623,-31558,-5:-1 -5:0 0:0
W7W/KG-002,17603,-31578,-2:-2 0:0
W7W/KG-003,17639,-31543,0:-1 0:0
W7W/KG-004,17652,-31543,-1:0 -1:1 0:-1 0:0 0:4
W7W/KG-005,17605,-31606,-1:0 0:0
W7W/KG-006,17615,-31576,-3:4 0:0 0:5 1:4 1:5 3:4 4:3
W7W/KG-144,17597,-31587,-2:2 0:0
W7W/LC-001,17107,-31822,0:0 0:1 0:3 1:-1
W7W/MC-001,17112,-31639,-1:-1 -1:0 0:-1 0:0 0:1 1:0 1:1
W7W/MC-002,17226,-31614,0:0
W7W/MC-003,17331,-31578,0:0 0:1
W7W/MC-004,17320,-31582,0:0 0:1
W7W/MC-005,17114,-31622,-1:0 -1:1 0:-1 0:0
W7W/MC-006,17232,-31601,-3:-2 -1:0 0:0
W7W/MC-007,17342,-31564,0:-2 0:0
W7W/MC-008,17340,-31572,-4:-3 -2:0 -1:0 0:0
W7W/MC-009,17353,-31573,-3:-4 -1:0 0:0 1:0 2:0 4:0
W7W/MC-010,17227,-31566,-3:4 -2:0 -2:1 -2:2 -2:3 -2:4 -1:0 -1:1 -1:2 0:-1 0:0 0:1 1:-1 1:0 1:1 2:-1 2:1 2:2 2:3 3:-2 3:-1 3:2 4:2
W7W/MC-011,17360,-31608,0:-1 0:0 1:-3 2:-3
W7W/MC-012,17400,-31599,-3:4 0:0 0:1 1:0
W7W/MC-013,17367,-31605,-2:0 -1:0 0:0
W7W/MC-014,17243,-31553,-1:-5 -1:3 -1:4 0:-4 0:-3 0:-2 0:-1 0:0 0:1 0:2 0:3 1:-2 1:-1 1:0 1:1 1:2 1:3
W7W/MC-015,17315,-31576,0:0 1:1 3:-2
W7W/MC-016,17299,-31572,0:0 0:1
W7W/MC-017,17399,-31625,0:0 1:-1 2:0 3:2
W7W/MC-018,17205,-31594,0:0 1:-1 1:0 1:3 2:-1
W7W/MC-019,17295,-31582,0:-1 0:0
W7W/MC-020,17334,-31625,0:0
W7W/MC-021,17368,-31567,-1:1 0:0
W7W/MC-022,17250,-31539,-1:-4 -1:-3 -1:-2 -1:-1 0:-1 0:0 0:1 0:2 0:3 0:4
W7W/MC-023,17357,-31635,0:0 1:0 2:0
W7W/MC-079,17217,-31617,0:0 1:-1
W7W/MC-080,17347,-31578,-1:-2 -1:0 0:0
W7W/NO-001,17704,-32217,-2:2 -2:3 0:0 0:1
W7W/NO-002,17708,-32093,0:0 0:1
W7W/NO-003,17693,-32065,0:0
W7W/NO-004,17715,-32094,0:0
W7W/NO-005,17692,-32070,0:0
W7W/NO-006,17702,-32089,0:0
W7W/NO-007,17716,-32092,-2:-1 0:-1 0:0 2:0
W7W/NO-008,17696,-32211,0:-1 0:0 1:-1 4:-1 5:-2 5:-1 5:0
W7W/NO-009,17675,-32123,0:0
W7W/NO-010,17697,-32066,-4:-3 -4:0 -3:2 0:0 1:-1
W7W/NO-011,17674,-32118,0:0 1:0
W7W/NO-012,17733,-32085,-1:-1 0:-1 0:0 1:0
W7W/NO-013,17713,-32119,-1:1 -1:4 0:0 2:-1
W7W/NO-014,17705,-32208,-3:-4 -3:-3 -2:-4 -2:-3 -1:-5 0:0
W7W/NO-015,17706,-32084,-3:-2 0:0 0:1 2:-4
W7W/NO-016,17726,-32090,0:0 1:0
W7W/NO-017,17701,-32229,0:0
W7W/NO-018,17712,-32106,0:0 0:1 1:-1 1:0
W7W/NO-019,17719,-32083,-3:0 0:0
W7W/NO-020,17738,-32201,0:0
W7W/NO-021,17713,-32063,-1:-1 0:0 0:1
W7W/NO-022,17711,-32206,-5:-2 0:0
W7W/NO-023,17698,-32090,0:0 1:-1 1:2 2:1 3:0 3:1 4:2 4:3 5:0
W7W/NO-024,17717,-32058,-1:-1 0:0
W7W/NO-025,17740,-32197,-4:-1 -3:-3 -2:-3 0:0 1:1
W7W/NO-026,17662,-32137,0:0
W7W/NO-027,17674,-32134,0:0
W7W/NO-028,17706,-32064,0:0 0:1
W7W/NO-029,17649,-32068,0:-1 0:0 1:0
W7W/NO-030,17704,-32128,-3:2 -1:0 0:0
W7W/NO-031,17738,-32081,0:0 0:1 1:0 2:-1
W7W/NO-032,17681,-32110,0:0
W7W/NO-033,17722,-32112,-1:0 0:-1 0:0 1:-1 1:0
W7W/NO-034,17723,-32133,-2:2 -1:2 0:0 1:-2
W7W/NO-035,17750,-32126,-1:0 -1:1 -1:2 -1:3 -1:4 -1:5 0:-2 0:-1 0:0 0:3
W7W/NO-036,17730,-32123,-3:-3 -2:-3 -2:-1 -1:-1 0:0 0:1 2:4
W7W/NO-037,17700,-32108,0:0 0:1
W7W/NO-038,17734,-32127,0:0 1:0 3:1
W7W/NO-039,17665,-32134,0:0 0:1
W7W/NO-040,17685,-32187,0:0
W7W/NO-041,17723,-32063,-4:-1 -3:-2 -3:0 -2:0 -1:0 0:0
W7W/NO-042,17695,-32121,0:0
W7W/OK-001,17968,-31381,0:0
W7W/OK-002,17965,-31378,-1:3 0:0 1:0
W7W/OK-003,17980,-31403,0:0 1:-1
W7W/OK-004,17884,-31361,0:0
W7W/OK-005,18084,-31390,0:0
W7W/OK-006,18046,-31400,0:0
W7W/OK-007,18119,-31302,0:0
W7W/OK-008,18098,-31389,-1:0 0:-1 0:0 1:-1
W7W/OK-009,18144,-31300,0:-1 0:0
W7W/OK-010,18085,-31395,-1:4 0:0 0:5
W7W/OK-011,18071,-31392,0:0 4:0
W7W/OK-012,17865,-31337,0:0
W7W/OK-013,18085,-31401,0:0 0:5
W7W/OK-014,18060,-31336,0:-1 0:0
W7W/OK-015,18078,-31370,0:0
W7W/OK-016,18067,-31384,0:0
W7W/OK-017,18001,-31441,0:0
W7W/OK-018,18060,-31341,0:0
W7W/OK-019,18139,-31301,-3:1 0:0 1:0
W7W/OK-020,18121,-31243,-4:-1 -3:0 0:0
W7W/OK-021,17975,-31404,0:0 5:0
W7W/OK-022,17954,-31387,0:0 0:1
W7W/OK-023,18118,-31310,-1:1 0:0 1:0 4:-3
W7W/OK-024,17970,-31411,0:0
W7W/OK-025,18133,-31288,0:-1 0:0 1:-1
W7W/OK-026,18139,-31352,-1:0 0:0 1:0
W7W/OK-027,17876,-31364,0:0
W7W/OK-028,17980,-31399,0:-3 0:-2 0:0 1:-4
W7W/OK-029,18025,-31233,0:-1 0:0 1:-1 2:-2
W7W/OK-030,18093,-31372,0:0
W7W/OK-031,18094,-31333,-4:-2 -3:-1 0:0 1:-1 2:-1
W7W/OK-032,18110,-31313,0:0
W7W/OK-033,18048,-31348,-1:-2 -1:-1 0:0
W7W/OK-034,18000,-31421,-1:1 0:0
W7W/OK-035,18147,-31235,-2:0 -1:-1 -1:0 0:-1 0:0 1:-1 1:0 1:1 2:-2 2:-1 2:0 3:-2 4:-2
W7W/OK-036,18142,-31284,-1:0 0:-1 0:0 1:-2 1:-1 1:0
W7W/OK-037,18067,-31365,-3:1 -2:1 0:0 2:-2 3:-2
W7W/OK-038,18120,-31320,-3:2 -1:1 0:0
W7W/OK-039,18038,-31350,0:-1 0:0
W7W/OK-040,18077,-31407,-3:-1 -2:-1 0:0
W7W/OK-041,18143,-31230,0:-1 0:0 1:-2 1:-1 1:0 1:1 2:1 2:2 3:-4
W7W/OK-042,18050,-31410,0:0
W7W/OK-043,17967,-31388,-4:3 0:-1 0:0 1:-1
W7W/OK-044,18139,-31268,-3:2 -2:2 -2:3 -1:1 0:0 0:1 1:-1 2:-1
W7W/OK-045,18109,-31333,-1:0 0:-3 0:0 0:1 1:-3
W7W/OK-046,17955,-31402,0:0 0:1
W7W/OK-047,18006,-31441,0:0
W7W/OK-048,18033,-31229,-4:1 -4:2 -4:3 -1:-2 -1:-1 0:-1 0:0 1:0
W7W/OK-049,18137,-31231,-4:-1 -3:-1 -3:0 -3:1 -2:0 -2:1 -1:-1 -1:0 0:-1 0:0 1:-2
W7W/OK-050,18111,-31350,-2:0 -1:0 0:0 0:2 1:-1
W7W/OK-051,18104,-31339,0:-1 0:0 0:1 1:-1 1:0
W7W/OK-052,18076,-31318,-1:0 0:-1 0:0 1:-1 2:0
W7W/OK-053,18048,-31393,-2:-4 0:0 2:-4
W7W/OK-054,18130,-31318,0:-2 0:-1 0:0 1:-2 1:-1 1:0
W7W/OK-055,17958,-31408,0:0
W7W/OK-056,17876,-31349,-2:-1 -1:0 0:0 1:1 2:2 3:2 3:3
W7W/OK-057,17942,-31411,0:0
W7W/OK-058,18132,-31194,0:-1 0:0 1:0
W7W/OK-059,18141,-31253,-3:-3 -2:-3 -2:-2 -2:-1 -2:0 -1:0 -1:1 0:0 0:1 1:0 1:1
W7W/OK-060,18065,-31342,-5:0 -4:1 -2:5 -1:5 0:0 1:0
W7W/OK-061,18146,-31243,0:-2 0:-1 0:0
W7W/OK-062,18079,-31327,0:0 3:-2 4:-2
W7W/OK-063,18072,-31425,-3:-1 0:0
W7W/OK-064,18138,-31450,0:0
W7W/OK-065,17996,-31239,0:-1 0:0 0:1
W7W/OK-066,18108,-31321,0:-1 0:0
W7W/OK-067,18137,-31192,-4:-3 -1:-1 -1:0 0:-1 0:0 2:1
W7W/OK-068,18144,-31211,-1:0 0:0 1:0 2:0
W7W/OK-069,17890,-31373,0:0 0:1
W7W/OK-070,17941,-31406,-2:-4 -1:-4 0:-1 0:0
W7W/OK-071,18080,-31421,0:0 0:1 1:0 3:0
W7W/OK-072,18057,-31377,0:0
W7W/OK-073,18005,-31422,-1:1 0:0 0:1
W7W/OK-074,17925,-31405,-3:-4 -2:-3 -1:-2 0:0
W7W/OK-075,18072,-31330,0:0 1:1
W7W/OK-076,18116,-31438,-1:-2 0:0 1:1
W7W/OK-077,18087,-31349,-2:0 -1:-1 -1:0 0:0
W7W/OK-078,18002,-31432,-1:-1 0:0 1:0
W7W/OK-079,18075,-31333,-3:4 -2:3 0:0
W7W/OK-080,18094,-31274,-4:-4 -4:1 -4:2 -3:-4 -3:2 -2:1 -1:-1 -1:0 0:-1 0:0
W7W/OK-081,18109,-31357,0:0 0:1
W7W/OK-082,18127,-31345,-1:0 0:0 0:1
W7W/OK-083,18142,-31239,-1:-1 -1:0 0:0 1:3 1:4 2:-4 2:2 2:3 2:4 3:2 3:3 4:2
W7W/OK-084,18078,-31340,-1:1 0:0 1:-2 1:-1
W7W/OK-085,17938,-31364,-1:0 0:-1 0:0
W7W/OK-086,18099,-31441,-2:-1 0:0
W7W/OK-087,17915,-31388,-2:1 -2:2 -1:0 -1:5 0:0 2:1 3:1
W7W/OK-088,18131,-31360,-1:1 -1:2 0:-1 0:0 0:1 1:-2 2:-2
W7W/OK-089,18113,-31283,-3:-4 -2:-5 -2:-4 -1:-4 -1:-1 0:-1 0:0 0:2 1:-2 1:-1 1:0 1:1
W7W/OK-090,18052,-31307,-2:-1 -2:0 -1:0 0:0
W7W/OK-091,18056,-31268,-1:-1 -1:0 0:0 1:0 1:1
W7W/OK-092,18006,-31414,0:0 1:-1 2:-1
W7W/OK-093,18124,-31184,0:-2 0:0
W7W/OK-094,17961,-31224,0:-1 0:0 1:0 1:1 2:0 3:-1
W7W/OK-095,18038,-31413,-1:0 0:-1 0:0
W7W/OK-096,18095,-31320,-2:0 -2:1 -1:0 0:-1 0:0 1:-2 1:-1
W7W/OK-097,18023,-31426,-3:-4 0:-1 0:0 1:1
W7W/OK-098,18036,-31366,-4:1 -3:1 -1:-1 0:0 1:0
W7W/OK-099,18068,-31022,0:0 0:1 0:2 1:0 1:1
W7W/OK-100,18102,-31432,-1:-5 -1:-4 0:0 0:1
W7W/OK-101,18138,-31377,-1:-2 -1:-1 -1:0 -1:1 -1:3 -1:4 -1:5 0:0 0:1 0:4 1:0 1:4 2:-1 2:0
W7W/OK-102,18006,-31408,0:0 0:1
W7W/OK-103,18048,-31300,-3:1 -2:0 -2:1 -1:0 0:0 0:1 1:1 2:1 2:2 3:2
W7W/OK-104,18056,-31232,-3:3 -1:-1 -1:0 -1:1 0:-2 0:-1 0:0 0:1 4:-1 4:2
W7W/OK-105,17951,-31415,0:0
W7W/OK-106,18109,-31368,0:0 0:1 1:-1 1:0 2:-1
W7W/OK-107,18011,-31356,0:0 1:0 1:1 2:1 3:0
W7W/OK-108,18075,-31233,-4:2 -3:2 -1:0 0:-2 0:-1 0:0 0:1 1:0
W7W/OK-109,18051,-31419,-3:-4 -3:-3 -2:-5 -2:-4 0:-1 0:0 1:0
W7W/OK-110,18113,-31425,0:0 1:-2 1:-1 1:1
W7W/OK-111,17979,-31238,-2:-2 -1:-3 -1:-2 -1:-1 -1:0 0:-1 0:0 0:1 1:0
W7W/OK-112,18118,-31368,-1:-1 -1:0 -1:1 -1:2 -1:3 0:-1 0:0 0:2 1:2
W7W/OK-113,18063,-31303,0:-1 0:0 0:1 1:-5 1:-1 2:-4
W7W/OK-114,17915,-31006,-1:-1 -1:0 -1:1 -1:2 0:-1 0:0 0:1 0:2 1:0
W7W/OK-115,18110,-31222,-2:2 -1:-1 -1:0 -1:1 -1:2 0:-2 0:-1 0:0 0:1 0:2 1:-2 1:-1 1:0 2:-1
W7W/OK-116,18059,-31207,0:-1 0:0 1:-1 1:0 2:-2
W7W/OK-117,18032,-31253,-3:-2 -2:-4 -2:-3 -2:-2 -1:-4 -1:-3 -1:-2 -1:-1 -1:1 0:-4 0:-3 0:-2 0:-1 0:0 0:1 0:2 1:-4 1:-3 1:-2 1:-1 1:0 1:1 2:-4 2:-3 2:-2 2:-1 2:0 3:-4 3:-3
W7W/OK-118,18072,-31300,-2:-3 -1:-5 0:-5 0:-1 0:0 1:-5 1:-1
W7W/OK-119,18128,-31259,-1:-1 0:0 0:1 1:1 2:-4 2:-3 3:-4 3:-3 4:-3 4:-2 4:-1 5:-1 5:0 5:1 5:2
W7W/OK-120,17974,-31258,-2:0 -1:-1 -1:0 -1:1 0:0 0:1 1:0 1:1 2:3 2:4
W7W/OK-121,18142,-31432,-4:-1 -4:0 -3:-1 -3:0 -2:0 -2:1 -1:0 0:0 1:0 2:0
W7W/OK-122,18088,-31232,-2:-2 -2:-1 -2:1 -2:2 -2:3 -1:-2 -1:-1 -1:0 -1:1 -1:4 0:-3 0:-2 0:-1 0:0 0:1 1:-2 1:-1 2:-3 2:-2 3:-3
W7W/OK-123,18006,-31336,0:0 0:1 1:-1
W7W/OK-341,17999,-31422,0:0
W7W/OK-342,17965,-31411,0:0
W7W/OK-343,17901,-31382,0:0 0:1 0:2
W7W/PL-001,17223,-31627,0:0 3:-2
W7W/PL-002,17236,-31641,0:0
W7W/PL-003,17313,-31693,-1:0 0:0
W7W/PL-004,17259,-31617,-5:1 -3:1 -3:2 -3:3 -3:4 -2:1 -1:1 0:0 1:-1 1:0
W7W/PL-005,17250,-31640,-2:3 0:0
W7W/PL-006,17180,-31616,0:0 1:0
W7W/PL-007,17313,-31687,0:0
W7W/PL-008,17317,-31702,0:0 0:1
W7W/PO-001,18128,-30509,-5:0 -1:0 0:0 1:-1 3:-1
W7W/PO-002,18127,-30581,-3:-4 0:-2 0:-1 0:0
W7W/PO-003,18137,-30496,-2:0 -1:-1 -1:0 0:0
W7W/PO-004,18104,-30525,-1:-1 0:-1 0:0 3:4
W7W/PO-005,18040,-30544,-1:2 -1:3 0:0 1:0
W7W/PO-006,18123,-30481,-1:-1 0:-1 0:0 4:0 4:1
W7W/PO-007,18092,-30494,-3:-1 -2:-1 -1:-1 -1:0 0:-1 0:0 0:1
W7W/RS-001,17352,-31709,-2:-1 0:-1 0:0 0:1 1:-1 1:0 1:1
W7W/RS-002,17356,-31713,0:0 0:1
W7W/RS-003,17351,-31696,0:0
W7W/RS-004,17351,-31670,0:0
W7W/RS-005,17379,-31686,-4:0 0:0 0:2 2:0 3:-1 3:0
W7W/RS-006,17364,-31680,-2:-3 -2:-2 -1:-3 -1:0 0:0 0:1 1:1
W7W/RS-007,17379,-31706,0:0 1:-1 1:0
W7W/RS-008,17388,-31668,-1:0 0:-1 0:0 1:-1
W7W/RS-009,17387,-31703,0:0
W7W/RS-010,17376,-31642,-1:0 0:-1 0:0 1:-1 4:0
W7W/RS-011,17384,-31669,0:0 1:-1 3:0
W7W/RS-012,17335,-31722,0:0 2:3 2:4 3:1 3:2 3:3 4:-3 4:-2 4:1 5:-2 5:-1 5:0 5:1
W7W/RS-013,17369,-31644,0:0
W7W/RS-014,17391,-31629,-3:1 -3:2 -3:4 -1:0 0:0 0:1 1:-1 2:-1 3:-2 3:0
W7W/RS-015,17359,-31666,0:0
W7W/RS-016,17348,-31637,0:0
W7W/RS-017,17400,-31627,-5:-2 -1:0 0:-1 0:0
W7W/RS-018,17402,-31631,0:0 1:-1 2:-2
W7W/RS-019,17394,-31663,-2:0 -1:0 0:0 1:0
W7W/RS-020,17357,-31660,0:0 4:0
W7W/SK-001,17961,-31510,-1:-1 0:0
W7W/SK-002,17976,-31499,-2:1 0:0
W7W/SK-003,17971,-31463,0:-1 0:0
W7W/SK-004,17890,-31519,0:0 0:1
W7W/SK-005,17961,-31520,-2:-1 0:0
W7W/SK-006,17976,-31546,0:0
W7W/SK-007,17967,-31526,0:0
W7W/SK-008,17992,-31480,0:0
W7W/SK-009,17994,-31488,0:0
W7W/SK-010,17993,-31535,0:0
W7W/SK-011,17983,-31538,0:0
W7W/SK-012,17981,-31547,-4:1 -4:2 -2:2 0:0
W7W/SK-013,17888,-31513,0:0 1:-5
W7W/SK-014,17995,-31434,0:0
W7W/SK-015,18021,-31446,0:0
W7W/SK-016,18013,-31547,0:0
W7W/SK-017,17995,-31492,0:0
W7W/SK-018,17931,-31528,0:0
W7W/SK-019,17895,-31530,0:0 1:1
W7W/SK-020,17909,-31522,0:0 0:1 0:2
W7W/SK-021,17949,-31535,0:0 1:-1
W7W/SK-022,17981,-31474,-1:0 0:0
W7W/SK-023,17993,-31531,-1:-5 -1:-4 -1:0 0:-5 0:-3 0:0
W7W/SK-024,17993,-31447,0:-1 0:0
W7W/SK-025,17979,-31465,0:0
W7W/SK-026,17972,-31434,0:0
W7W/SK-027,17993,-31474,-1:-3 -1:-2 0:0
W7W/SK-028,17986,-31465,0:0
W7W/SK-029,17976,-31474,0:0
W7W/SK-030,17985,-31473,-5:1 -5:2 -4:0 -1:1 0:0
W7W/SK-031,18010,-31494,0:0
W7W/SK-032,17977,-31464,-5:-1 -5:1 -5:2 -4:2 -4:3 -3:2 0:0
W7W/SK-033,18015,-31452,-1:0 0:0 1:1 2:0
W7W/SK-034,17971,-31486,0:0
W7W/SK-035,17938,-31521,-1:0 -1:1 0:0
W7W/SK-036,17974,-31477,-1:2 0:0
W7W/SK-037,17918,-31527,0:-1 0:0
W7W/SK-038,17981,-31442,-1:-1 0:0
W7W/SK-039,17986,-31552,-3:3 -3:4 -2:3 -2:4 -1:3 -1:4 0:0
