ref_type,ref_code,name,lat,lon,points,source,area_m2,geom
park,US-13096,Bob Creek Wayside State Recreation Site,44.244300,-124.112000,25,POTA,,
park,US-13097,Strawberry Hill Wayside State Recreation Site,44.253900,-124.112000,25,POTA,,
park,US-13098,Neptune South Wayside State Recreation Site,44.264900,-124.108000,25,POTA/PAD-US,1460915,"MULTIPOLYGON (((-124.11135125433788 44.241318216421526, -124.11227744209846 44.24112970091081, -124.1123455153153 44.241332369933666, -124.11135125433788 44.241318216421526)), ((-124.11144657818376 44.242109530236014, -124.1129511344549 44.243008037585334, -124.1118383185608 44.2453612960918, -124.11174520816967 44.24458820266455, -124.11144657818376 44.242109530236014)), ((-124.10397495607158 44.2690993475079, -124.10404822280138 44.25864748738172, -124.10888790209947 44.258646975851555, -124.10914449320805 44.248178058244086, -124.11407828042977 44.24817767559594, -124.11476699882213 44.249903131180346, -124.11241377699963 44.252378437714306, -124.11110129022627 44.25760650387065, -124.11294037366639 44.259302533866666, -124.10830101978124 44.265704690215244, -124.1101651700857 44.269840373311204, -124.10919251280878 44.27050472973653, -124.11394457013225 44.27252071105804, -124.11538062642339 44.27618804277883, -124.10528294086035 44.27622043149773, -124.10397495607158 44.2690993475079)))"
park,US-13099,Neptune North Wayside State Recreation Site,44.269800,-124.108000,25,POTA/PAD-US,1460915,"MULTIPOLYGON (((-124.11135125433788 44.241318216421526, -124.11227744209846 44.24112970091081, -124.1123455153153 44.241332369933666, -124.11135125433788 44.241318216421526)), ((-124.11144657818376 44.242109530236014, -124.1129511344549 44.243008037585334, -124.1118383185608 44.2453612960918, -124.11174520816967 44.24458820266455, -124.11144657818376 44.242109530236014)), ((-124.10397495607158 44.2690993475079, -124.10404822280138 44.25864748738172, -124.10888790209947 44.258646975851555, -124.10914449320805 44.248178058244086, -124.11407828042977 44.24817767559594, -124.11476699882213 44.249903131180346, -124.11241377699963 44.252378437714306, -124.11110129022627 44.25760650387065, -124.11294037366639 44.259302533866666, -124.10830101978124 44.265704690215244, -124.1101651700857 44.269840373311204, -124.10919251280878 44.27050472973653, -124.11394457013225 44.27252071105804, -124.11538062642339 44.27618804277883, -124.10528294086035 44.27622043149773, -124.10397495607158 44.2690993475079)))"
park,US-13105,Field Station State Fishing Lake,36.421300,-99.424700,25,POTA,,
park,US-13106,Penitente Canyon Recreation Site,37.840700,-106.277000,25,POTA,,
park,US-13107,Borah Earthquake Interpretive Site BLM Interpretive Site,44.163900,-113.868000,25,POTA,,
park,US-13108,Rio Blanco Lake State Wildlife Area,40.092400,-108.209000,25,POTA/PAD-US,1651117,"POLYGON ((-108.19455330912812 40.07863061070901, -108.20757195950613 40.08195775529815, -108.208620787634 40.085829317475515, -108.21803519847874 40.08909653061348, -108.21803764216527 40.09306068840918, -108.22271172709912 40.09304407741513, -108.22269045207088 40.095682040978275, -108.20741230206106 40.09171729453086, -108.19452992355522 40.08341972939901, -108.19455330912812 40.07863061070901))"
park,US-13109,Narraguinnep Reservoir State Wildlife Area,37.483400,-108.625000,25,POTA/PAD-US,1440681,"POLYGON ((-108.62050058063578 37.498446998845395, -108.6201471428116 37.48670055899232, -108.62873230139154 37.486365155485174, -108.628413895532 37.4830801067557, -108.63398069205802 37.48255135956768, -108.63341310301814 37.484781106575454, -108.62916706691995 37.486105217727065, -108.63350104279677 37.48885343319349, -108.6328946504722 37.49066225367089, -108.63024047626675 37.49129698930899, -108.62999946391612 37.49273061649113, -108.63183957935378 37.49338718223506, -108.62946232487617 37.50124665062825, -108.62819188705227 37.50179508758526, -108.62838741244488 37.49640418166061, -108.62180196962714 37.499983061074865, -108.62050058063578 37.498446998845395))"
park,US-13110,Skaguay Reservoir State Wildlife Area,38.688500,-105.053000,25,POTA/PAD-US,2897549,"POLYGON ((-105.04757016975411 38.70038848215282, -105.042744603563 38.7003734928868, -105.042825365556 38.696762516279854, -105.04524566563578 38.696755296832855, -105.04518171956848 38.69107435364668, -105.04578497887266 38.69406270246998, -105.0468855268992 38.69405916322302, -105.04907656787415 38.69051227343141, -105.04848403139489 38.689388502121076, -105.05141328713661 38.6869895971238, -105.05020445553546 38.68576536621887, -105.04567228948537 38.68771580282405, -105.0453845161309 38.679930591042776, -105.04775960261219 38.67213076180598, -105.04974271815092 38.6702097518688, -105.0482333474065 38.66806368109603, -105.04949837940252 38.663867124059806, -105.05429385477017 38.65636540095551, -105.05406162004192 38.65306848775762, -105.05592380395649 38.652681095531726, -105.05560503673675 38.65662984822222, -105.05269582717797 38.66316649875522, -105.05432759728009 38.66535559803807, -105.05265432411724 38.66579671288652, -105.05435514255619 38.671028854441005, -105.05118221199191 38.67385713538875, -105.04723024817578 38.6852328780373, -105.04920792936954 38.684062779950146, -105.05289900079825 38.685494427118655, -105.05271563658746 38.68784872780444, -105.05636387071684 38.68905422206247, -105.05589709062525 38.6908392901008, -105.06192461836287 38.6905453521231, -105.06193338663844 38.694180811018704, -105.05590981094178 38.694301580645174, -105.05591850350412 38.69663280595441, -105.05221067924235 38.696734100561116, -105.05555440322449 38.70423532879058, -105.0525799402398 38.703582698564865, -105.05274658338988 38.70772962839556, -105.04764514481462 38.7076594534689, -105.04757016975411 38.70038848215282))"
park,US-13111,Lake Beckwith State Wildlife Area,37.948400,-104.860000,25,POTA/PAD-US,267093,"POLYGON ((-104.8587344013255 37.94656101509108, -104.86039842164577 37.942904239318665, -104.8657545591557 37.9466015555587, -104.8655459594288 37.949083586004285, -104.85981754402485 37.94790040831506, -104.8587344013255 37.94656101509108))"
park,US-13112,Johnnie BLM Herd Management Area,36.215400,-115.959000,25,POTA,,
park,US-13113,Wheeler Pass BLM Herd Management Area,36.173100,-115.894000,25,POTA,,
park,US-13114,Red Rock BLM Herd Management Area,35.996000,-115.605000,25,POTA,,
park,US-13115,Gold Butte BLM Herd Management Area,36.475400,-114.164000,25,POTA/PAD-US,1200746816,"POLYGON ((-114.10428891639967 36.46951897158023, -114.10658357985606 36.45798291936473, -114.1110847241391 36.44711619579044, -114.11761937279823 36.43733640295018, -114.12593640295019 36.42901937279824, -114.13571619579044 36.422484724139096, -114.14658291936473 36.41798357985607, -114.15811897158022 36.41568891639967, -114.16988102841978 36.41568891639967, -114.18141708063527 36.41798357985607, -114.19228380420957 36.422484724139096, -114.20206359704981 36.42901937279824, -114.21038062720177 36.43733640295018, -114.2169152758609 36.44711619579044, -114.22141642014394 36.45798291936473, -114.22371108360034 36.46951897158023, -114.22371108360034 36.48128102841977, -114.22141642014394 36.49281708063527, -114.2169152758609 36.50368380420956, -114.21038062720177 36.51346359704982, -114.20206359704981 36.521780627201764, -114.19228380420957 36.528315275860905, -114.18141708063527 36.53281642014393, -114.16988102841978 36.535111083600334, -114.15811897158022 36.535111083600334, -114.14658291936473 36.53281642014393, -114.13571619579044 36.528315275860905, -114.12593640295019 36.521780627201764, -114.11761937279823 36.51346359704982, -114.1110847241391 36.50368380420956, -114.10658357985606 36.49281708063527, -114.10428891639967 36.48128102841977, -114.10428891639967 36.46951897158023))"
park,US-13118,Bullfrog BLM Herd Management Area,36.856300,-116.757000,25,POTA,,
park,US-13119,Stonewall BLM Herd Management Area,37.433700,-117.157000,25,POTA,,
park,US-13120,Saulsbury BLM Herd Management Area,38.106000,-116.814000,25,POTA,,
park,US-13121,Pilot Mountain BLM Herd Management Area,38.210700,-117.592000,25,POTA,,
park,US-13122,Horse Mountain BLM Herd Management Area,39.240900,-118.760000,25,POTA,,
park,US-13123,Bald Mountain BLM Herd Management Area,40.203000,-116.750000,25,POTA,,
park,US-13124,Calico Mountains BLM Herd Management Area,41.041400,-119.353000,25,POTA,,
park,US-13125,Desatoya BLM Herd Management Area,39.530000,-117.457000,25,POTA,,
park,US-13126,Diamond Complex BLM Herd Management Area,39.542000,-115.919000,25,POTA,,
park,US-13127,Fort Sage BLM Herd Management Area,40.015500,-119.956000,25,POTA,,
park,US-13128,Jackson Mountains BLM Herd Management Area,41.561900,-118.398000,25,POTA,,
park,US-13129,Lahontan BLM Herd Management Area,39.279800,-119.194000,25,POTA,,
park,US-13130,Lava Beds BLM Herd Management Area,40.345700,-119.128000,25,POTA,,
park,US-13131,Little Fish Lake BLM Herd Management Area,38.825200,-116.388000,25,POTA,,
park,US-13132,Seven Mile BLM Herd Management Area,39.330700,-116.229000,25,POTA,,
park,US-13133,Little Humboldt BLM Herd Management Area,41.255100,-116.803000,25,POTA,,
park,US-13134,Rock Creek BLM Herd Management Area,41.250600,-116.788000,25,POTA,,
park,US-13135,Seven Troughs BLM Herd Management Area,40.421300,-118.745000,25,POTA,,
park,US-13136,Marietta Wild Burro Range BLM Herd Management Area,38.105100,-118.275000,25,POTA,,
park,US-13137,Montgomery Pass BLM Herd Management Area,38.005300,-118.390000,25,POTA,,
park,US-13138,Wassuk BLM Herd Management Area,38.991200,-118.989000,25,POTA,,
park,US-13139,Muddy Mountains BLM Herd Management Area,36.457600,-114.728000,25,POTA,,
park,US-13140,North Monitor BLM Herd Management Area,39.478300,-116.451000,25,POTA,,
park,US-13141,Roberts Mountains BLM Herd Management Area,39.643100,-116.445000,25,POTA,,
park,US-13142,South Shoshone BLM Herd Management Area,40.281700,-117.031000,25,POTA,,
park,US-13144,Tobin Range BLM Herd Management Area,40.656300,-117.417000,25,POTA,,
park,US-13145,Warm Springs Canyon BLM Herd Management Area,41.575200,-119.028000,25,POTA,,
park,US-13151,Shoshone OHV Trail System BLM Recreation Management Area,40.312200,-117.073000,25,POTA,,
park,US-13152,Mill Creek-NV BLM Recreation Management Area,40.357600,-116.995000,25,POTA,,
park,US-13153,Porter Springs BLM Recreation Management Area,40.415400,-118.866000,25,POTA,,
park,US-13154,Illipah Reservoir BLM Recreation Management Area,39.336500,-115.390000,25,POTA,,
park,US-13155,Baker Archaeological Site BLM Historic Preservation Site,39.014300,-114.123000,25,POTA,,
park,MX-0522,Plaza Benito Juárez State Park,30.416500,-107.918000,25,POTA,,
park,MX-0523,Laguna Rodolfo Fierro State Park,30.405000,-107.858000,25,POTA,,
park,US-13157,Benjamin Thovson Memorial Wildlife Management Area,44.715900,-96.198900,25,POTA/PAD-US,611075,"POLYGON ((-96.19546634948533 44.71815201735909, -96.19542584153666 44.71113488187361, -96.20558831051838 44.71113056742911, -96.2056082181643 44.71359587115254, -96.20410409647235 44.713581490456946, -96.20552384602787 44.718331017275844, -96.19546634948533 44.71815201735909))"
park,US-13158,Blackfoot Reservoir State Fishing Lake,42.847300,-111.589000,25,POTA/PAD-US,66441289,"POLYGON ((-111.55741806271797 42.898238450973054, -111.56605522857095 42.896205856377726, -111.56675712986818 42.89440156773577, -111.56538383730494 42.882545533882976, -111.56239317411469 42.87929536691191, -111.56249241666016 42.87702185993166, -111.57164763372937 42.867675701876266, -111.57437896129429 42.862277924265136, -111.57044214923512 42.85172644888261, -111.56798558080315 42.85076135710775, -111.5660934503849 42.85117726673832, -111.56892401899275 42.85806266503604, -111.56451413230464 42.85887151890281, -111.56307981924198 42.848377207718386, -111.56066130669723 42.84650418826435, -111.56077580298899 42.84377671733881, -111.56764980154874 42.84392926814758, -111.57180789591426 42.849029488225696, -111.57758336279258 42.84551998548738, -111.58324433194537 42.844734265851685, -111.5863342371776 42.84571461344558, -111.59273532903187 42.84222036469311, -111.5943604113705 42.84816749292204, -111.59751133770912 42.847782092994485, -111.60527046482468 42.84158702898125, -111.60289000528473 42.8388060806162, -111.60425575236869 42.836105263892264, -111.60741422106878 42.83526606778872, -111.61349495584898 42.824485766463006, -111.61670690230129 42.82228082288877, -111.61784365502287 42.82503511706387, -111.6163101023232 42.831825296751, -111.61367801688604 42.83494956736155, -111.61136628801496 42.845359722346664, -111.60701758797508 42.84481054053462, -111.60633094398518 42.846160865986285, -111.60786432856646 42.85438150135588, -111.60649874891564 42.857082318095394, -111.6063232325152 42.876178807493474, -111.61020656784481 42.873081191893796, -111.61784365476062 42.87006756200724, -111.61964408771709 42.871925326317225, -111.62011716317218 42.87557598175142, -111.61748507763821 42.878700251911184, -111.62738796143468 42.88119504117684, -111.62981630988088 42.891185713720205, -111.62233421398118 42.89718817673815, -111.61196100594191 42.902732771950674, -111.59488102841978 42.90701108360033, -111.58311897158022 42.90701108360033, -111.57158291936473 42.90471642014393, -111.55741806271797 42.898238450973054))"
park,US-13159,Quebradas Backcountry Byway BLM Wilderness Area,34.110800,-106.872000,25,POTA,,
park,US-13160,John Baumgardt Memorial State Conservation Area,36.621300,-93.793200,25,POTA,,
park,MX-0524,Museo Venustiano Carranza Historic Site,26.987400,-102.067000,25,POTA,,
park,US-13161,Roaring River Cove Hardwoods State Conservation Area,36.595000,-93.817000,25,POTA/PAD-US,356123,"POLYGON ((-93.81885796316763 36.590910764112266, -93.82162929970282 36.5934883018116, -93.8195143717547 36.5953315909304, -93.81903183313615 36.59775757193141, -93.81596137193438 36.598168202324395, -93.81443017315974 36.593907018804444, -93.81885796316763 36.590910764112266))"
park,US-13162,Hickison Petroglyph BLM Recreation Management Area,39.448700,-116.738000,25,POTA,,
park,US-13163,Jean/Roach Dry Lakes BLM Recreation Management Area,35.804900,-115.274000,25,POTA,,
park,US-13164,Nellis Dunes BLM Recreation Management Area,36.307200,-114.952000,25,POTA,,
park,US-13165,Big Dune BLM Special Recreation Management Area,36.647400,-116.585000,25,POTA/PAD-US,7697121,"POLYGON ((-116.56096659401777 36.64150438877732, -116.59695502064213 36.64150300405573, -116.59696539249414 36.66303194663142, -116.56096752249702 36.66306462975154, -116.56096659401777 36.64150438877732))"
park,MX-0525,La Muralla State Natural Reserve,26.294400,-101.343000,25,POTA,,
park,US-13173,Wilson Reservoir BLM Recreation Management Area,41.675300,-116.344000,25,POTA,,
park,US-13175,Copper Basin BLM Recreation Management Area,40.611200,-116.988000,25,POTA,,
park,US-13177,Rhyolite Historic Area-Nevada BLM Historic Area,36.890300,-116.826000,25,POTA,,
park,US-13178,Mt. Irish Archaeological Site Archeological Reserve,37.603200,-115.362000,25,POTA,,
park,US-13180,Lovelock Cave BLM Historic Preservation Site,39.962500,-118.559000,25,POTA,,
park,US-13181,Pine Forest BLM Recreation Management Area,41.675000,-118.791000,25,POTA/PAD-US,65688573,"POLYGON ((-118.73453202334355 41.6946956220875, -118.7425388499335 41.6884247233151, -118.74603031717926 41.68933546131708, -118.74777651188941 41.68853447325737, -118.7481305705798 41.68550017771841, -118.7469232754462 41.685002249501736, -118.75036807297721 41.68334931538731, -118.74974169658009 41.68141415842959, -118.7519856176013 41.678660825950566, -118.75189974985297 41.67549554348712, -118.75389929284768 41.67474222863476, -118.75461231667346 41.67733001422332, -118.75579236872208 41.67767339070444, -118.75942253995628 41.67529743453384, -118.75977364395538 41.67234844153766, -118.76299784108168 41.66993938432139, -118.7635078759781 41.664033098828355, -118.76881824338597 41.66139626716888, -118.77150001065083 41.65700438321582, -118.76792284614436 41.65468394733243, -118.76893313206138 41.65136515558187, -118.76641785788001 41.652099266961514, -118.76608572584561 41.65001811395901, -118.76721467288715 41.64709444012589, -118.7727247597749 41.64635761117872, -118.77415695628515 41.64430629496067, -118.77445476402228 41.63883611019768, -118.77793423868464 41.63666891770998, -118.78459054603627 41.63538406886424, -118.78697223472395 41.63312225394297, -118.78859738347867 41.628647362991856, -118.78483612776296 41.62814352634504, -118.78032857921923 41.62459507831914, -118.77867860999315 41.61630717580047, -118.791 41.614999999999995, -118.80698118383926 41.617366350863534, -118.80563842315742 41.64430407083441, -118.80568597508051 41.692748562736405, -118.80254081884155 41.69274557102585, -118.80257314864085 41.72171326709099, -118.78323817375265 41.72169633680523, -118.78324987216357 41.734433828892556, -118.76803899405809 41.730432771950674, -118.75766578601882 41.72488817673815, -118.74857359312881 41.71742640687119, -118.74111182326185 41.708334213981175, -118.73453202334355 41.6946956220875), (-118.78061204932297 41.70590196943207, -118.78726509919866 41.70092003996178, -118.7872337769478 41.69782926982431, -118.79013305291093 41.69716220259326, -118.79192200969146 41.69217893699077, -118.79074963157005 41.69044177065897, -118.78872855280122 41.69091462373134, -118.78953982754601 41.68686947416137, -118.78484107443782 41.68469182529953, -118.78345727661647 41.68176791793651, -118.7893198168872 41.67627499163724, -118.78782229083829 41.67631167850808, -118.78722524840931 41.67343199329626, -118.78522591981552 41.673382826586305, -118.78552258310035 41.67185347884354, -118.78431904917485 41.671551177815196, -118.78537171832811 41.66962221693069, -118.78799424734532 41.66963493696458, -118.78829564282414 41.66827938253564, -118.78639746538377 41.667906446394994, -118.78717125362905 41.663696397850764, -118.789083343831 41.66559505861493, -118.79187975402121 41.66513613282592, -118.79148151380433 41.66290241154928, -118.79548113734208 41.65751884974588, -118.79536741528254 41.65588200343533, -118.79024179348703 41.65217150438043, -118.7909147137538 41.6505619747847, -118.79209765802138 41.650343649565784, -118.7972720614638 41.65064722050236, -118.79974544582186 41.64302842026499, -118.79519364454117 41.63485837699813, -118.79120331271106 41.63360608306604, -118.7868515661881 41.63370861554401, -118.78480327922473 41.63549287270134, -118.77800255791364 41.63695731871175, -118.7748156076612 41.63895571139564, -118.77428106679004 41.644668290518375, -118.77308605189383 41.64629610567657, -118.76746518551032 41.64736620048154, -118.7667522651963 41.65181187096836, -118.76925694946051 41.650986530117116, -118.76833438139985 41.654738042669166, -118.77189421774945 41.65673961718083, -118.77085973795158 41.65988488814273, -118.76932772819039 41.661410563633616, -118.76382774305148 41.66433833534898, -118.76322545850982 41.67023070099092, -118.75995373543016 41.67269490786938, -118.76004771300428 41.67526844952549, -118.75884994040167 41.67634067687006, -118.75976318792043 41.676907999620326, -118.75721568307864 41.67946935737006, -118.75786068118727 41.681694418738196, -118.75524071567193 41.68475477692134, -118.75186108621374 41.685634576230676, -118.75451985367579 41.68674060274725, -118.75511447582386 41.68834493091148, -118.75150050113422 41.685883160850004, -118.7474768699708 41.69042845280673, -118.7495885439095 41.69535182526411, -118.75077477360507 41.695494946945814, -118.74684350552036 41.6994363106832, -118.74726231780625 41.70081162908185, -118.75063861980253 41.70172072081961, -118.74895991260871 41.70475927558828, -118.75151530992215 41.703895547490696, -118.75229011851027 41.70550623493557, -118.75834812509363 41.707671831225554, -118.7569738998801 41.703381836598666, -118.75818815343237 41.7024339385887, -118.75747245344776 41.7008185766931, -118.76317523706379 41.69963408134167, -118.76559985079325 41.69760912846772, -118.76714877608624 41.69505549208271, -118.7665746173816 41.69169552667586, -118.77005614730709 41.69494619974723, -118.78051870783308 41.69216435959097, -118.77769497506694 41.69968138155431, -118.77756186935159 41.704574564718456, -118.78061204932297 41.70590196943207), (-118.73696744824858 41.69870744215987, -118.74212441749388 41.697643143843095, -118.74617255006326 41.692812654530634, -118.74589375037026 41.6912091954265, -118.74427350875455 41.69036465127842, -118.74070619043256 41.69213452074222, -118.73919132565219 41.6968049137329, -118.73659788090775 41.69738003347053, -118.73696744824858 41.69870744215987), (-118.75523300775605 41.6791105336181, -118.75288847176924 41.68135746243635, -118.75396633192953 41.68488065751349, -118.75719262710183 41.68146287026818, -118.75523300775605 41.6791105336181), (-118.79172810587512 41.65048231273318, -118.79110153105204 41.65154445276042, -118.79594851809556 41.65153880555304, -118.7959489115228 41.65084425524552, -118.79172810587512 41.65048231273318), (-118.79800543109832 41.65879094553917, -118.7979377100912 41.65709530317828, -118.79594790228465 41.65726151873863, -118.79594140611604 41.658789773717, -118.79800543109832 41.65879094553917), (-118.79620530135664 41.66431902686164, -118.78999410392339 41.668545495825065, -118.79101686219849 41.673415701904865, -118.79756680205422 41.669949450360896, -118.79620530135664 41.66431902686164))"
park,US-13183,Walking Box Ranch Historic Site,35.489300,-115.040000,25,POTA,,
park,US-13185,Dow Canyon Tract BLM Recreation Management Area,33.463100,-105.345000,25,POTA,,
park,US-13186,Lincoln Tract BLM Recreation Management Area,33.494200,-105.391000,25,POTA,,
park,US-13187,Winnemucca Sand Dunes BLM Recreation Management Area,41.084800,-117.708000,25,POTA,,
park,US-13188,Garnet Hill BLM Recreation Management Area,39.285100,-114.951000,25,POTA,,
park,US-13189,Oak Springs Trilobite Site BLM Interpretive Site,37.613700,-114.711000,25,POTA,,
park,US-13190,Zunino/Jiggs Reservoir BLM Recreation Management Area,40.460700,-115.653000,25,POTA,,
park,US-13191,Tabor Creek Campground BLM Recreation Management Area,41.410300,-115.108000,25,POTA,,
park,US-13192,Chief Mountain West National Recreation Area,37.664000,-114.753000,25,POTA,,
park,US-13193,Clayton Valley Sand Dunes BLM Recreation Management Area,37.682800,-117.613000,25,POTA,,
park,US-13194,Egan Crest Trailhead BLM Recreation Management Area,39.346400,-115.032000,25,POTA,,
park,US-13195,Jumbo Grade Trailhead BLM Historic Trail,39.281400,-119.739000,25,POTA,,
park,US-13196,Stampede-Nevada BLM Recreation Management Area,37.977300,-114.537000,25,POTA,,
park,US-13197,Ophir Mill BLM Historic Preservation Site,38.938500,-117.197000,25,POTA,,
park,US-13199,Bloody Shins Trail System BLM Recreation Management Area,40.970900,-117.696000,25,POTA,,
park,US-13200,Lunar Crater Back Country Byway National Landscape,38.478600,-116.055000,25,POTA,,
park,US-13202,Deep Well Wildlife Management Area,40.846200,-98.225400,25,POTA/PAD-US,643450,"POLYGON ((-98.20648618174182 40.83962654846966, -98.22555091005205 40.83953304468483, -98.22560600534882 40.84313779757452, -98.20646892285382 40.84323000303902, -98.20648618174182 40.83962654846966))"
park,US-13204,Wilkinson Wildlife Management Area,41.504100,-97.503200,25,POTA/PAD-US,3779764,"MULTIPOLYGON (((-97.52207331822763 41.50048008920204, -97.52240851781649 41.50766086773449, -97.5207028532654 41.507683785187815, -97.52153568641279 41.50666952107815, -97.52196311934827 41.50549350125689, -97.52207331822763 41.50048008920204)), ((-97.46529792118307 41.50101756500879, -97.52186703161298 41.5004844080362, -97.52183446716295 41.50521933165186, -97.52054715019884 41.50768595745321, -97.46529946192335 41.50769636311956, -97.46529792118307 41.50101756500879)))"
park,US-13205,Dr. Bruce Cowgill Wildlife Management Area,41.329500,-97.626900,25,POTA/PAD-US,942918,"POLYGON ((-97.61978287686748 41.322855907436896, -97.63026723375123 41.31763335138774, -97.63213908980929 41.319613534412234, -97.63214090042251 41.322939849878686, -97.62727362496003 41.32293218504149, -97.62736682560765 41.3301285523384, -97.62923544490756 41.33018011865735, -97.62111417345322 41.33018323728232, -97.61753403616896 41.326577267421094, -97.61978287686748 41.322855907436896))"
park,US-13206,Barnes Canyon Trailhead BLM Recreation Management Area,37.610100,-114.447000,25,POTA,,
park,US-13207,Blue Mass Scenic Area BLM Recreation Management Area,39.734900,-114.220000,25,POTA/PAD-US,3848560,"POLYGON ((-114.2198681737674 39.7433338254532, -114.21987072883057 39.746956787342334, -114.21525457260888 39.74695470290549, -114.215324447524 39.73970955611721, -114.22001961068872 39.73971149245907, -114.21985606803811 39.72521426625024, -114.23850546596282 39.72520949584344, -114.23849337740819 39.74696326943097, -114.22910307118818 39.74696040579022, -114.22910301706098 39.74333669584978, -114.2198681737674 39.7433338254532))"
park,US-13208,Crescent Sand Dunes BLM Special Recreation Management Area,38.228900,-117.334000,25,POTA,,
park,US-13209,Goldfield Trail BLM Historic Area,37.721900,-117.252000,25,POTA,,
park,US-13210,Goshute Canyon and Goshute Cave BLM Recreation Management Area,40.034900,-114.473000,25,POTA,,
